annotator_id,trial_idx,true_category,chosen_category,true_label,chosen_label,correct_guess
0,1892,deer,deer,4,4,1
0,1893,horse,horse,7,7,1
0,1894,frog,frog,6,6,1
0,1895,frog,frog,6,6,1
0,1896,horse,horse,7,7,1
0,1897,dog,cat,5,3,0
0,1898,dog,dog,5,5,1
0,1899,horse,horse,7,7,1
0,1900,frog,frog,6,6,1
0,1901,deer,deer,4,4,1
0,1902,horse,horse,7,7,1
0,1903,bird,bird,2,2,1
0,1904,cat,cat,3,3,1
0,1905,frog,frog,6,6,1
0,1906,dog,dog,5,5,1
0,1907,cat,cat,3,3,1
0,1908,airplane,airplane,0,0,1
0,1909,dog,cat,5,3,0
0,1910,truck,truck,9,9,1
0,1911,automobile,automobile,1,1,1
0,1912,bird,bird,2,2,1
0,1913,deer,deer,4,4,1
0,1914,deer,deer,4,4,1
0,1915,cat,bird,3,2,0
0,1916,bird,bird,2,2,1
0,1917,bird,bird,2,2,1
0,1918,dog,cat,5,3,0
0,1919,frog,frog,6,6,1
0,1920,bird,bird,2,2,1
0,1921,horse,horse,7,7,1
0,1922,deer,deer,4,4,1
0,1923,airplane,airplane,0,0,1
0,1924,deer,deer,4,4,1
0,1925,truck,truck,9,9,1
0,1926,airplane,ship,0,8,0
0,1927,deer,deer,4,4,1
0,1928,airplane,airplane,0,0,1
0,1929,frog,frog,6,6,1
0,1930,horse,horse,7,7,1
0,1931,bird,bird,2,2,1
0,1932,frog,airplane,6,0,0
0,1933,horse,horse,7,7,1
0,1934,dog,dog,5,5,1
0,1935,airplane,truck,0,9,0
0,1936,dog,dog,5,5,1
0,1937,ship,ship,8,8,1
0,1938,automobile,automobile,1,1,1
0,1939,airplane,airplane,0,0,1
0,1940,automobile,automobile,1,1,1
0,1941,airplane,airplane,0,0,1
0,1942,frog,frog,6,6,1
0,1943,ship,ship,8,8,1
0,1944,ship,ship,8,8,1
0,1945,automobile,automobile,1,1,1
0,1946,dog,dog,5,5,1
0,1947,cat,cat,3,3,1
0,1948,truck,truck,9,9,1
0,1949,deer,deer,4,4,1
0,1950,airplane,airplane,0,0,1
0,1951,bird,bird,2,2,1
0,1952,cat,cat,3,3,1
0,1953,automobile,automobile,1,1,1
0,1954,automobile,automobile,1,1,1
0,1955,frog,frog,6,6,1
0,1956,airplane,airplane,0,0,1
0,1957,automobile,automobile,1,1,1
0,1958,dog,dog,5,5,1
0,1959,dog,dog,5,5,1
0,1960,frog,frog,6,6,1
0,1961,dog,dog,5,5,1
0,1962,truck,truck,9,9,1
0,1963,horse,horse,7,7,1
0,1964,cat,cat,3,3,1
0,1965,horse,horse,7,7,1
0,1966,dog,dog,5,5,1
0,1967,cat,cat,3,3,1
0,1968,horse,horse,7,7,1
0,1969,airplane,ship,0,8,0
0,1970,bird,bird,2,2,1
0,1971,frog,frog,6,6,1
0,1972,truck,truck,9,9,1
0,1973,deer,deer,4,4,1
0,1974,horse,horse,7,7,1
0,1975,deer,deer,4,4,1
0,1976,horse,horse,7,7,1
0,1977,airplane,airplane,0,0,1
0,1978,automobile,automobile,1,1,1
0,1979,dog,cat,5,3,0
0,1980,cat,cat,3,3,1
0,1981,bird,bird,2,2,1
0,1982,airplane,airplane,0,0,1
0,1983,airplane,airplane,0,0,1
0,1984,ship,ship,8,8,1
0,1985,ship,ship,8,8,1
0,1986,bird,bird,2,2,1
0,1987,dog,dog,5,5,1
0,1988,horse,horse,7,7,1
0,1989,truck,automobile,9,1,0
0,1990,bird,bird,2,2,1
0,1991,dog,dog,5,5,1
0,1992,frog,frog,6,6,1
0,1993,frog,frog,6,6,1
0,1994,truck,truck,9,9,1
0,1995,truck,truck,9,9,1
0,1996,ship,ship,8,8,1
0,1997,truck,truck,9,9,1
0,1998,airplane,airplane,0,0,1
0,1999,dog,dog,5,5,1
0,2000,ship,ship,8,8,1
0,2001,frog,frog,6,6,1
0,2002,automobile,automobile,1,1,1
0,2003,dog,dog,5,5,1
0,2004,truck,truck,9,9,1
0,2005,automobile,automobile,1,1,1
0,2006,ship,ship,8,8,1
0,2007,cat,cat,3,3,1
0,2008,horse,horse,7,7,1
0,2009,truck,truck,9,9,1
0,2010,cat,ship,3,8,0
0,2011,automobile,automobile,1,1,1
0,2012,bird,bird,2,2,1
0,2013,frog,frog,6,6,1
0,2014,truck,truck,9,9,1
0,2015,bird,bird,2,2,1
0,2016,deer,deer,4,4,1
0,2017,horse,airplane,7,0,0
0,2018,ship,ship,8,8,1
0,2019,frog,frog,6,6,1
0,2020,frog,frog,6,6,1
0,2021,deer,deer,4,4,1
0,2022,dog,deer,5,4,0
0,2023,automobile,automobile,1,1,1
0,2024,cat,cat,3,3,1
0,2025,automobile,automobile,1,1,1
0,2026,truck,truck,9,9,1
0,2027,ship,ship,8,8,1
0,2028,deer,deer,4,4,1
0,2029,deer,airplane,4,0,0
0,2030,ship,ship,8,8,1
0,2031,dog,dog,5,5,1
0,2032,airplane,airplane,0,0,1
0,2033,horse,horse,7,7,1
0,2034,horse,horse,7,7,1
0,2035,ship,ship,8,8,1
0,2036,horse,horse,7,7,1
0,2037,dog,dog,5,5,1
0,2038,truck,truck,9,9,1
0,2039,truck,truck,9,9,1
0,2040,ship,ship,8,8,1
0,2041,automobile,automobile,1,1,1
0,2042,horse,horse,7,7,1
0,2043,deer,deer,4,4,1
0,2044,dog,dog,5,5,1
0,2045,cat,cat,3,3,1
0,2046,dog,dog,5,5,1
0,2047,airplane,airplane,0,0,1
0,2048,airplane,airplane,0,0,1
0,2049,ship,ship,8,8,1
0,2050,dog,dog,5,5,1
0,2051,truck,truck,9,9,1
0,2052,cat,horse,3,7,0
0,2053,cat,cat,3,3,1
0,2054,truck,truck,9,9,1
0,2055,bird,bird,2,2,1
0,2056,ship,airplane,8,0,0
0,2057,airplane,airplane,0,0,1
0,2058,bird,bird,2,2,1
0,2059,bird,bird,2,2,1
0,2060,cat,cat,3,3,1
0,2061,bird,bird,2,2,1
0,2062,automobile,automobile,1,1,1
0,2063,airplane,airplane,0,0,1
0,2064,automobile,automobile,1,1,1
0,2065,horse,horse,7,7,1
0,2066,bird,bird,2,2,1
0,2067,deer,deer,4,4,1
0,2068,bird,bird,2,2,1
0,2069,airplane,airplane,0,0,1
0,2070,automobile,automobile,1,1,1
0,2071,bird,bird,2,2,1
0,2072,horse,horse,7,7,1
0,2073,bird,bird,2,2,1
0,2074,airplane,airplane,0,0,1
0,2075,cat,cat,3,3,1
0,2076,frog,frog,6,6,1
0,2077,frog,frog,6,6,1
0,2078,cat,cat,3,3,1
0,2079,cat,cat,3,3,1
0,2080,cat,cat,3,3,1
0,2081,automobile,automobile,1,1,1
0,2082,automobile,automobile,1,1,1
0,2083,deer,deer,4,4,1
0,2084,deer,deer,4,4,1
0,2085,cat,cat,3,3,1
0,2086,cat,cat,3,3,1
0,2087,bird,bird,2,2,1
0,2088,frog,frog,6,6,1
0,2089,deer,deer,4,4,1
0,2090,frog,frog,6,6,1
0,2091,airplane,airplane,0,0,1
0,2092,ship,ship,8,8,1
0,2093,deer,deer,4,4,1
0,2094,cat,horse,3,7,0
0,2095,deer,bird,4,2,0
0,2096,horse,horse,7,7,1
0,2097,horse,horse,7,7,1
0,2098,horse,horse,7,7,1
0,2099,truck,truck,9,9,1
0,2100,ship,ship,8,8,1
0,2101,ship,ship,8,8,1
0,2102,truck,airplane,9,0,0
0,2103,cat,cat,3,3,1
0,2104,cat,cat,3,3,1
0,2105,frog,frog,6,6,1
0,2106,horse,horse,7,7,1
0,2107,airplane,airplane,0,0,1
0,2108,truck,truck,9,9,1
0,2109,truck,truck,9,9,1
0,2110,truck,automobile,9,1,0
0,2111,truck,truck,9,9,1
0,2112,bird,bird,2,2,1
0,2113,frog,frog,6,6,1
0,2114,cat,cat,3,3,1
0,2115,truck,truck,9,9,1
0,2116,cat,cat,3,3,1
0,2117,airplane,airplane,0,0,1
0,2118,frog,frog,6,6,1
0,2119,deer,deer,4,4,1
0,2120,horse,horse,7,7,1
0,2121,horse,horse,7,7,1
0,2122,airplane,airplane,0,0,1
0,2123,automobile,automobile,1,1,1
0,2124,airplane,airplane,0,0,1
0,2125,bird,cat,2,3,0
0,2126,deer,horse,4,7,0
0,2127,ship,ship,8,8,1
0,2128,cat,cat,3,3,1
0,2129,cat,cat,3,3,1
0,2130,airplane,airplane,0,0,1
0,2131,airplane,airplane,0,0,1
0,2132,dog,dog,5,5,1
0,2133,automobile,automobile,1,1,1
0,2134,automobile,automobile,1,1,1
0,2135,automobile,automobile,1,1,1
0,2136,cat,dog,3,5,0
0,2137,cat,truck,3,9,0
0,2138,airplane,airplane,0,0,1
0,2139,dog,dog,5,5,1
0,2140,horse,horse,7,7,1
0,2141,horse,horse,7,7,1
0,2142,airplane,airplane,0,0,1
0,2143,cat,cat,3,3,1
0,2144,automobile,automobile,1,1,1
0,2145,bird,bird,2,2,1
0,2146,truck,truck,9,9,1
0,2147,horse,horse,7,7,1
0,2148,dog,dog,5,5,1
0,2149,airplane,airplane,0,0,1
0,2150,cat,cat,3,3,1
0,2151,ship,ship,8,8,1
0,2152,frog,frog,6,6,1
0,2153,frog,frog,6,6,1
0,2154,horse,horse,7,7,1
0,2155,truck,truck,9,9,1
0,2156,cat,bird,3,2,0
0,2157,airplane,airplane,0,0,1
0,2158,truck,truck,9,9,1
0,2159,dog,dog,5,5,1
0,2160,deer,deer,4,4,1
0,2161,horse,horse,7,7,1
0,2162,automobile,automobile,1,1,1
0,2163,automobile,automobile,1,1,1
0,2164,bird,bird,2,2,1
0,2165,dog,dog,5,5,1
0,2166,frog,frog,6,6,1
0,2167,dog,dog,5,5,1
0,2168,automobile,automobile,1,1,1
0,2169,bird,frog,2,6,0
0,2170,ship,ship,8,8,1
0,2171,automobile,automobile,1,1,1
0,2172,bird,bird,2,2,1
0,2173,dog,dog,5,5,1
0,2174,truck,truck,9,9,1
0,2175,horse,horse,7,7,1
0,2176,automobile,automobile,1,1,1
0,2177,automobile,automobile,1,1,1
0,2178,deer,deer,4,4,1
0,2179,ship,ship,8,8,1
0,2180,truck,truck,9,9,1
0,2181,automobile,automobile,1,1,1
0,2182,airplane,airplane,0,0,1
0,2183,airplane,airplane,0,0,1
0,2184,horse,horse,7,7,1
0,2185,horse,horse,7,7,1
0,2186,automobile,automobile,1,1,1
0,2187,airplane,airplane,0,0,1
0,2188,ship,ship,8,8,1
0,2189,frog,dog,6,5,0
0,2190,ship,ship,8,8,1
0,2191,truck,truck,9,9,1
0,2192,cat,cat,3,3,1
0,2193,dog,dog,5,5,1
0,2194,airplane,airplane,0,0,1
0,2195,frog,frog,6,6,1
0,2196,ship,ship,8,8,1
0,2197,truck,automobile,9,1,0
0,2198,deer,deer,4,4,1
0,2199,truck,truck,9,9,1
0,2200,truck,truck,9,9,1
0,2201,automobile,automobile,1,1,1
0,2202,bird,bird,2,2,1
0,2203,automobile,automobile,1,1,1
0,2204,ship,ship,8,8,1
0,2205,ship,ship,8,8,1
0,2206,airplane,airplane,0,0,1
0,2207,bird,bird,2,2,1
0,2208,cat,cat,3,3,1
0,2209,dog,dog,5,5,1
0,2210,bird,bird,2,2,1
0,2211,automobile,automobile,1,1,1
0,2212,automobile,automobile,1,1,1
0,2213,frog,frog,6,6,1
0,2214,cat,cat,3,3,1
0,2215,horse,horse,7,7,1
0,2216,automobile,automobile,1,1,1
0,2217,bird,bird,2,2,1
0,2218,bird,bird,2,2,1
0,2219,truck,truck,9,9,1
0,2220,truck,truck,9,9,1
0,2221,frog,frog,6,6,1
0,2222,truck,truck,9,9,1
0,2223,horse,horse,7,7,1
0,2224,truck,truck,9,9,1
0,2225,horse,horse,7,7,1
0,2226,bird,bird,2,2,1
0,2227,truck,truck,9,9,1
0,2228,cat,bird,3,2,0
0,2229,truck,truck,9,9,1
0,2230,deer,deer,4,4,1
0,2231,frog,frog,6,6,1
0,2232,horse,horse,7,7,1
0,2233,frog,frog,6,6,1
0,2234,frog,frog,6,6,1
0,2235,frog,frog,6,6,1
0,2236,automobile,automobile,1,1,1
0,2237,airplane,airplane,0,0,1
0,2238,automobile,automobile,1,1,1
0,2239,automobile,automobile,1,1,1
0,2240,cat,deer,3,4,0
0,2241,deer,deer,4,4,1
0,2242,airplane,airplane,0,0,1
0,2243,truck,automobile,9,1,0
0,2244,deer,deer,4,4,1
0,2245,airplane,airplane,0,0,1
0,2246,horse,horse,7,7,1
0,2247,deer,deer,4,4,1
0,2248,deer,deer,4,4,1
0,2249,automobile,truck,1,9,0
0,2250,dog,dog,5,5,1
0,2251,dog,dog,5,5,1
0,2252,truck,truck,9,9,1
0,2253,truck,truck,9,9,1
0,2254,truck,truck,9,9,1
0,2255,dog,dog,5,5,1
0,2256,airplane,airplane,0,0,1
0,2257,truck,truck,9,9,1
0,2258,bird,bird,2,2,1
0,2259,ship,ship,8,8,1
0,2260,airplane,airplane,0,0,1
0,2261,frog,frog,6,6,1
0,2262,frog,frog,6,6,1
0,2263,horse,horse,7,7,1
0,2264,horse,horse,7,7,1
0,2265,automobile,automobile,1,1,1
0,2266,truck,truck,9,9,1
0,2267,horse,horse,7,7,1
0,2268,dog,dog,5,5,1
0,2269,truck,truck,9,9,1
0,2270,airplane,airplane,0,0,1
0,2271,cat,cat,3,3,1
0,2272,truck,truck,9,9,1
0,2273,frog,frog,6,6,1
0,2274,dog,dog,5,5,1
0,2275,airplane,airplane,0,0,1
0,2276,deer,deer,4,4,1
0,2277,ship,ship,8,8,1
0,2278,automobile,automobile,1,1,1
0,2279,deer,deer,4,4,1
0,2280,horse,horse,7,7,1
0,2281,dog,dog,5,5,1
0,2282,deer,deer,4,4,1
0,2283,automobile,automobile,1,1,1
0,2284,automobile,automobile,1,1,1
0,2285,airplane,airplane,0,0,1
0,2286,horse,horse,7,7,1
0,2287,horse,horse,7,7,1
0,2288,airplane,airplane,0,0,1
0,2289,truck,truck,9,9,1
0,2290,horse,horse,7,7,1
0,2291,automobile,automobile,1,1,1
0,2292,cat,cat,3,3,1
0,2293,frog,frog,6,6,1
0,2294,horse,horse,7,7,1
0,2295,frog,frog,6,6,1
0,2296,deer,deer,4,4,1
0,2297,cat,cat,3,3,1
0,2298,ship,ship,8,8,1
0,2299,frog,frog,6,6,1
0,2300,frog,frog,6,6,1
0,2301,ship,ship,8,8,1
0,2302,ship,ship,8,8,1
0,2303,cat,cat,3,3,1
0,2304,airplane,airplane,0,0,1
0,2305,horse,horse,7,7,1
0,2306,deer,deer,4,4,1
0,2307,bird,bird,2,2,1
0,2308,deer,deer,4,4,1
0,2309,dog,cat,5,3,0
0,2310,deer,deer,4,4,1
0,2311,truck,truck,9,9,1
0,2312,cat,cat,3,3,1
0,2313,cat,cat,3,3,1
0,2314,horse,horse,7,7,1
0,2315,bird,bird,2,2,1
0,2316,truck,truck,9,9,1
0,2317,dog,dog,5,5,1
0,2318,deer,deer,4,4,1
0,2319,frog,frog,6,6,1
0,2320,cat,cat,3,3,1
0,2321,airplane,airplane,0,0,1
0,2322,ship,ship,8,8,1
0,2323,ship,ship,8,8,1
0,2324,frog,frog,6,6,1
0,2325,automobile,automobile,1,1,1
0,2326,bird,bird,2,2,1
0,2327,deer,deer,4,4,1
0,2328,bird,bird,2,2,1
0,2329,truck,truck,9,9,1
0,2330,dog,cat,5,3,0
0,2331,truck,truck,9,9,1
0,2332,ship,ship,8,8,1
0,2333,frog,frog,6,6,1
0,2334,ship,ship,8,8,1
0,2335,frog,frog,6,6,1
0,2336,ship,ship,8,8,1
0,2337,dog,dog,5,5,1
0,2338,airplane,airplane,0,0,1
0,2339,truck,truck,9,9,1
0,2340,ship,ship,8,8,1
0,2341,automobile,automobile,1,1,1
0,2342,bird,bird,2,2,1
0,2343,ship,ship,8,8,1
0,2344,cat,cat,3,3,1
0,2345,deer,deer,4,4,1
0,2346,dog,deer,5,4,0
0,2347,dog,dog,5,5,1
0,2348,frog,frog,6,6,1
0,2349,frog,frog,6,6,1
0,2350,cat,cat,3,3,1
0,2351,dog,dog,5,5,1
0,2352,cat,cat,3,3,1
0,2353,dog,dog,5,5,1
0,2354,bird,bird,2,2,1
0,2355,horse,horse,7,7,1
0,2356,cat,bird,3,2,0
0,2357,dog,dog,5,5,1
0,2358,truck,truck,9,9,1
0,2359,horse,horse,7,7,1
0,2360,cat,deer,3,4,0
0,2361,dog,dog,5,5,1
0,2362,automobile,automobile,1,1,1
0,2363,truck,truck,9,9,1
0,2364,airplane,airplane,0,0,1
0,2365,dog,horse,5,7,0
0,2366,automobile,automobile,1,1,1
0,2367,bird,bird,2,2,1
0,2368,automobile,automobile,1,1,1
0,2369,horse,horse,7,7,1
0,2370,truck,truck,9,9,1
0,2371,ship,ship,8,8,1
0,2372,dog,dog,5,5,1
0,2373,horse,horse,7,7,1
0,2374,ship,airplane,8,0,0
0,2375,ship,ship,8,8,1
0,2376,bird,bird,2,2,1
0,2377,airplane,airplane,0,0,1
0,2378,cat,cat,3,3,1
0,2379,bird,bird,2,2,1
0,2380,automobile,automobile,1,1,1
0,2381,ship,ship,8,8,1
0,2382,dog,dog,5,5,1
0,2383,ship,ship,8,8,1
0,2384,dog,dog,5,5,1
0,2385,cat,cat,3,3,1
0,2386,bird,bird,2,2,1
0,2387,cat,dog,3,5,0
0,2388,automobile,automobile,1,1,1
0,2389,ship,ship,8,8,1
0,2390,dog,dog,5,5,1
0,2391,bird,bird,2,2,1
0,2392,horse,horse,7,7,1
0,2393,automobile,automobile,1,1,1
0,2394,deer,deer,4,4,1
0,2395,frog,frog,6,6,1
0,2396,bird,bird,2,2,1
0,2397,deer,deer,4,4,1
0,2398,truck,truck,9,9,1
0,2399,cat,dog,3,5,0
0,2400,dog,dog,5,5,1
0,2401,horse,horse,7,7,1
0,2402,automobile,automobile,1,1,1
0,2403,horse,horse,7,7,1
0,2404,automobile,automobile,1,1,1
0,2405,automobile,automobile,1,1,1
0,2406,truck,truck,9,9,1
0,2407,ship,ship,8,8,1
0,2408,automobile,automobile,1,1,1
0,2409,cat,cat,3,3,1
0,2410,frog,frog,6,6,1
0,2411,horse,horse,7,7,1
0,2412,cat,cat,3,3,1
0,2413,truck,truck,9,9,1
0,2414,ship,ship,8,8,1
0,2415,automobile,automobile,1,1,1
0,2416,frog,frog,6,6,1
0,2417,airplane,airplane,0,0,1
0,2418,automobile,automobile,1,1,1
0,2419,truck,truck,9,9,1
0,2420,bird,bird,2,2,1
0,2421,automobile,automobile,1,1,1
0,2422,automobile,automobile,1,1,1
0,2423,deer,deer,4,4,1
0,2424,ship,ship,8,8,1
0,2425,frog,frog,6,6,1
0,2426,ship,ship,8,8,1
0,2427,deer,deer,4,4,1
0,2428,frog,frog,6,6,1
0,2429,truck,truck,9,9,1
0,2430,automobile,automobile,1,1,1
0,2431,deer,deer,4,4,1
0,2432,bird,bird,2,2,1
0,2433,automobile,automobile,1,1,1
0,2434,airplane,airplane,0,0,1
0,2435,horse,horse,7,7,1
0,2436,deer,deer,4,4,1
0,2437,ship,ship,8,8,1
0,2438,airplane,airplane,0,0,1
0,2439,frog,airplane,6,0,0
0,2440,deer,deer,4,4,1
0,2441,frog,frog,6,6,1
0,2442,airplane,airplane,0,0,1
0,2443,dog,dog,5,5,1
0,2444,airplane,airplane,0,0,1
0,2445,truck,truck,9,9,1
0,2446,automobile,automobile,1,1,1
0,2447,dog,dog,5,5,1
0,2448,frog,frog,6,6,1
0,2449,ship,ship,8,8,1
0,2450,cat,cat,3,3,1
0,2451,airplane,airplane,0,0,1
0,2452,horse,horse,7,7,1
0,2453,airplane,airplane,0,0,1
0,2454,bird,bird,2,2,1
0,2455,ship,ship,8,8,1
0,2456,frog,frog,6,6,1
0,2457,deer,deer,4,4,1
0,2458,horse,horse,7,7,1
0,2459,airplane,airplane,0,0,1
0,2460,truck,truck,9,9,1
0,2461,automobile,automobile,1,1,1
0,2462,deer,deer,4,4,1
0,2463,truck,truck,9,9,1
0,2464,truck,truck,9,9,1
0,2465,dog,dog,5,5,1
0,2466,deer,deer,4,4,1
0,2467,dog,dog,5,5,1
0,2468,airplane,airplane,0,0,1
0,2469,airplane,airplane,0,0,1
0,2470,deer,deer,4,4,1
0,2471,deer,deer,4,4,1
0,2472,bird,bird,2,2,1
0,2473,cat,cat,3,3,1
0,2474,bird,bird,2,2,1
0,2475,truck,truck,9,9,1
0,2476,truck,truck,9,9,1
0,2477,ship,ship,8,8,1
0,2478,truck,truck,9,9,1
0,2479,truck,truck,9,9,1
0,2480,bird,bird,2,2,1
0,2481,bird,bird,2,2,1
0,2482,cat,deer,3,4,0
0,2483,deer,deer,4,4,1
0,2484,automobile,automobile,1,1,1
0,2485,dog,dog,5,5,1
0,2486,truck,truck,9,9,1
0,2487,truck,truck,9,9,1
0,2488,dog,dog,5,5,1
0,2489,cat,cat,3,3,1
0,2490,automobile,automobile,1,1,1
0,2491,deer,deer,4,4,1
0,2492,cat,cat,3,3,1
0,2493,automobile,automobile,1,1,1
0,2494,automobile,automobile,1,1,1
0,2495,automobile,automobile,1,1,1
0,2496,truck,truck,9,9,1
0,2497,frog,frog,6,6,1
0,2498,horse,horse,7,7,1
0,2499,dog,dog,5,5,1
0,2500,cat,cat,3,3,1
0,2501,dog,dog,5,5,1
0,2502,cat,cat,3,3,1
0,2503,horse,horse,7,7,1
0,2504,ship,ship,8,8,1
0,2505,deer,deer,4,4,1
0,2506,cat,cat,3,3,1
0,2507,ship,ship,8,8,1
0,2508,deer,deer,4,4,1
0,2509,horse,horse,7,7,1
0,2510,horse,horse,7,7,1
0,2511,truck,truck,9,9,1
0,2512,horse,horse,7,7,1
0,2513,cat,cat,3,3,1
0,2514,automobile,automobile,1,1,1
0,2515,dog,dog,5,5,1
0,2516,dog,dog,5,5,1
0,2517,bird,bird,2,2,1
0,2518,dog,cat,5,3,0
0,2519,bird,bird,2,2,1
0,2520,bird,bird,2,2,1
0,2521,automobile,automobile,1,1,1
0,2522,dog,dog,5,5,1
0,2523,horse,horse,7,7,1
0,2524,ship,ship,8,8,1
0,2525,truck,truck,9,9,1
0,2526,bird,bird,2,2,1
0,2527,airplane,airplane,0,0,1
0,2528,horse,horse,7,7,1
0,2529,frog,frog,6,6,1
0,2530,automobile,automobile,1,1,1
0,2531,ship,ship,8,8,1
0,2532,automobile,automobile,1,1,1
0,2533,ship,ship,8,8,1
0,2534,automobile,automobile,1,1,1
0,2535,bird,bird,2,2,1
0,2536,truck,truck,9,9,1
0,2537,horse,horse,7,7,1
0,2538,deer,deer,4,4,1
0,2539,horse,dog,7,5,0
0,2540,ship,ship,8,8,1
0,2541,ship,ship,8,8,1
0,2542,automobile,automobile,1,1,1
0,2543,airplane,airplane,0,0,1
0,2544,ship,ship,8,8,1
0,2545,truck,truck,9,9,1
0,2546,ship,ship,8,8,1
0,2547,frog,frog,6,6,1
0,2548,bird,bird,2,2,1
0,2549,cat,cat,3,3,1
0,2550,deer,deer,4,4,1
0,2551,ship,ship,8,8,1
0,2552,cat,cat,3,3,1
0,2553,bird,bird,2,2,1
0,2554,deer,deer,4,4,1
0,2555,cat,cat,3,3,1
0,2556,bird,bird,2,2,1
0,2557,frog,frog,6,6,1
0,2558,ship,ship,8,8,1
0,2559,bird,bird,2,2,1
0,2560,deer,deer,4,4,1
0,2561,truck,truck,9,9,1
0,2562,dog,dog,5,5,1
0,2563,ship,ship,8,8,1
0,2564,cat,cat,3,3,1
0,2565,ship,ship,8,8,1
0,2566,airplane,airplane,0,0,1
0,2567,frog,frog,6,6,1
0,2568,dog,cat,5,3,0
0,2569,airplane,airplane,0,0,1
0,2570,horse,horse,7,7,1
0,2571,automobile,automobile,1,1,1
0,2572,dog,dog,5,5,1
0,2573,deer,deer,4,4,1
0,2574,truck,truck,9,9,1
0,2575,cat,cat,3,3,1
0,2576,frog,frog,6,6,1
0,2577,frog,frog,6,6,1
0,2578,automobile,automobile,1,1,1
0,2579,frog,frog,6,6,1
0,2580,airplane,airplane,0,0,1
0,2581,frog,frog,6,6,1
0,2582,ship,ship,8,8,1
0,2583,frog,frog,6,6,1
0,2584,cat,cat,3,3,1
0,2585,cat,cat,3,3,1
0,2586,automobile,automobile,1,1,1
0,2587,frog,frog,6,6,1
0,2588,cat,cat,3,3,1
0,2589,bird,bird,2,2,1
0,2590,horse,horse,7,7,1
0,2591,automobile,truck,1,9,0
0,2592,cat,cat,3,3,1
0,2593,truck,truck,9,9,1
0,2594,frog,frog,6,6,1
0,2595,dog,dog,5,5,1
0,2596,frog,airplane,6,0,0
0,2597,deer,deer,4,4,1
0,2598,airplane,airplane,0,0,1
0,2599,airplane,airplane,0,0,1
0,2600,truck,truck,9,9,1
0,2601,automobile,automobile,1,1,1
0,2602,dog,cat,5,3,0
0,2603,ship,ship,8,8,1
0,2604,ship,ship,8,8,1
0,2605,deer,deer,4,4,1
0,2606,truck,truck,9,9,1
0,2607,airplane,airplane,0,0,1
0,2608,horse,horse,7,7,1
0,2609,bird,bird,2,2,1
0,2610,airplane,airplane,0,0,1
0,2611,bird,bird,2,2,1
0,2612,horse,horse,7,7,1
0,2613,dog,dog,5,5,1
0,2614,deer,deer,4,4,1
0,2615,cat,cat,3,3,1
0,2616,ship,ship,8,8,1
0,2617,airplane,airplane,0,0,1
0,2618,ship,ship,8,8,1
0,2619,airplane,airplane,0,0,1
0,2620,horse,horse,7,7,1
0,2621,truck,airplane,9,0,0
0,2622,ship,ship,8,8,1
0,2623,deer,deer,4,4,1
0,2624,automobile,automobile,1,1,1
0,2625,cat,cat,3,3,1
0,2626,bird,bird,2,2,1
0,2627,frog,frog,6,6,1
0,2628,bird,bird,2,2,1
0,2629,airplane,airplane,0,0,1
0,2630,dog,dog,5,5,1
0,2631,dog,dog,5,5,1
0,2632,truck,truck,9,9,1
0,2633,frog,frog,6,6,1
0,2634,automobile,automobile,1,1,1
0,2635,deer,deer,4,4,1
0,2636,horse,horse,7,7,1
0,2637,dog,dog,5,5,1
0,2638,automobile,automobile,1,1,1
0,2639,cat,cat,3,3,1
0,2640,truck,automobile,9,1,0
0,2641,deer,bird,4,2,0
0,2642,deer,deer,4,4,1
0,2643,automobile,automobile,1,1,1
0,2644,cat,cat,3,3,1
0,2645,deer,deer,4,4,1
0,2646,ship,ship,8,8,1
0,2647,ship,ship,8,8,1
0,2648,frog,frog,6,6,1
0,2649,truck,truck,9,9,1
0,2650,deer,deer,4,4,1
0,2651,frog,frog,6,6,1
0,2652,automobile,automobile,1,1,1
0,2653,automobile,automobile,1,1,1
0,2654,airplane,airplane,0,0,1
0,2655,automobile,automobile,1,1,1
0,2656,truck,truck,9,9,1
0,2657,horse,horse,7,7,1
0,2658,deer,deer,4,4,1
0,2659,ship,ship,8,8,1
0,2660,truck,truck,9,9,1
0,2661,bird,bird,2,2,1
0,2662,deer,deer,4,4,1
0,2663,frog,frog,6,6,1
0,2664,cat,cat,3,3,1
0,2665,truck,truck,9,9,1
0,2666,truck,truck,9,9,1
0,2667,frog,frog,6,6,1
0,2668,truck,truck,9,9,1
0,2669,cat,cat,3,3,1
0,2670,automobile,automobile,1,1,1
0,2671,frog,frog,6,6,1
0,2672,dog,dog,5,5,1
0,2673,cat,cat,3,3,1
0,2674,automobile,automobile,1,1,1
0,2675,ship,ship,8,8,1
0,2676,ship,ship,8,8,1
0,2677,ship,ship,8,8,1
0,2678,ship,ship,8,8,1
0,2679,horse,horse,7,7,1
0,2680,deer,deer,4,4,1
0,2681,ship,ship,8,8,1
0,2682,frog,frog,6,6,1
0,2683,deer,deer,4,4,1
0,2684,ship,ship,8,8,1
0,2685,horse,horse,7,7,1
0,2686,cat,cat,3,3,1
0,2687,truck,truck,9,9,1
0,2688,dog,cat,5,3,0
0,2689,dog,cat,5,3,0
0,2690,ship,ship,8,8,1
0,2691,bird,bird,2,2,1
0,2692,deer,deer,4,4,1
